"detail_id","name","prefecture","start_date","status_text","detail_url"
"43","大葛郵便局","秋田県","2005-06-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=43"
"44","羽後二井田郵便局","秋田県","2005-06-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=44"
"45","西館郵便局","秋田県","2005-06-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=45"
"46","林郵便局","茨城県","2005-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=46"
"48","表佐郵便局","岐阜県","2005-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=48"
"49","三橋郵便局","岐阜県","2005-06-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=49"
"50","笠原郵便局","岐阜県","2005-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=50"
"51","豊岡郵便局","兵庫県","2005-06-06","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=51"
"52","京都西大手筋郵便局","京都府","2005-05-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=52"
"53","猪名川松尾台郵便局","兵庫県","2005-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=53"
"55","六瀬郵便局","兵庫県","2005-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=55"
"56","杉生郵便局","兵庫県","2005-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=56"
"57","猪名川郵便局","兵庫県","2005-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=57"
"62","大賀郵便局","茨城県","2005-07-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=62"
"63","富士山頂郵便局","静岡県","2005-07-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=63"
"64","京都洛北高校前郵便局","京都府","2005-07-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=64"
"65","蔵木郵便局","島根県","2005-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=65"
"66","塩子郵便局","茨城県","2005-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=66"
"67","石塚郵便局","茨城県","2005-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=67"
"69","久志郵便局","沖縄県","2005-09-05","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=69"
"70","羅臼郵便局","北海道","2005-09-14","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=70"
"71","府中西府町郵便局","東京都","2005-09-14","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=71"
"72","大門郵便局","長野県","2005-09-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=72"
"73","小来川郵便局","栃木県","2005-10-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=73"
"74","朝倉郵便局","島根県","2005-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=74"
"75","矢神郵便局","岡山県","2005-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=75"
"76","足立青井郵便局","東京都","2005-10-05","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=76"
"77","足立六町郵便局","東京都","2005-10-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=77"
"78","東京国際郵便局","東京都","2005-10-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=78"
"79","斜里郵便局","北海道","2005-10-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=79"
"80","中斜里郵便局","北海道","2005-10-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=80"
"81","斜里南郵便局","北海道","2005-10-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=81"
"82","宇登呂郵便局","北海道","2005-10-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=82"
"83","西浅草郵便局","東京都","2005-11-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=83"
"84","芭露郵便局","北海道","2005-12-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=84"
"85","小滝郵便局","秋田県","2005-12-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=85"
"86","盛岡ホットライン肴町郵便局","岩手県","2005-12-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=86"
"88","岩見三内郵便局","秋田県","2006-01-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=88"
"90","広島基町郵便局","広島県","2006-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=90"
"91","北斗郵便局","北海道","2006-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=91"
"92","北斗北郵便局","北海道","2006-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=92"
"93","名古屋中切郵便局","愛知県","2006-02-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=93"
"94","東外城田郵便局","三重県","2006-02-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=94"
"95","西内郵便局","長野県","2006-02-17","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=95"
"96","菅平郵便局","長野県","2006-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=96"
"97","中野サンクォーレ内郵便局","東京都","2006-02-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=97"
"98","大山郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=98"
"99","白岡岡泉郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=99"
"100","新白岡駅前郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=100"
"101","蓮田西新宿郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=101"
"103","蓮田駅東口郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=103"
"104","蓮田閏戸郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=104"
"105","蓮田椿山郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=105"
"106","西白岡郵便局","埼玉県","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=106"
"107","米沢春日郵便局","山形県","2006-03-24","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=107"
"108","玉米郵便局","秋田県","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=108"
"109","三春郵便局","福島県","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=109"
"110","玉城郵便局","三重県","2006-03-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=110"
"111","高知県庁内郵便局","高知県","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=111"
"112","津中央郵便局","三重県","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=112"
"113","上野本町通郵便局","三重県","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=113"
"114","名古屋楠郵便局","愛知県","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=114"
"115","関小瀬郵便局","岐阜県","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=115"
"116","内城田郵便局","三重県","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=116"
"117","北見大通郵便局","北海道","2006-04-20","2006/4/20廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=117"
"118","龍江郵便局","長野県","2006-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=118"
"119","訓子府郵便局","北海道","2006-04-20","2006/4/20廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=119"
"120","秋田菅野郵便局","秋田県","2006-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=120"
"121","坪田郵便局","東京都","2006-04-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=121"
"122","三宅島郵便局","東京都","2006-04-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=122"
"123","三宅島阿古郵便局","東京都","2006-04-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=123"
"124","三宅島伊ヶ谷郵便局","東京都","2006-04-24","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=124"
"126","五所川原郵便局","青森県","2006-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=126"
"128","尾花沢郵便局","山形県","2006-07-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=128"
"129","中部国際郵便局","愛知県","2006-06-26","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=129"
"130","重富郵便局","鹿児島県","2006-07-07","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=130"
"131","新潟竜ヶ島郵便局","新潟県","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=131"
"132","今井郵便局","徳島県","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=132"
"135","函館万代郵便局","北海道","2006-07-31","2006/7/31廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=135"
"136","藪塚本町郵便局","群馬県","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=136"
"137","都幾川桃木簡易郵便局","埼玉県","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=137"
"138","永山西郵便局","北海道","2006-09-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=138"
"139","貝塚郵便局","大阪府","2006-09-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=139"
"140","松代郵便局","長野県","2006-10-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=140"
"141","神戸月見山郵便局","兵庫県","2006-10-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=141"
"142","枚方公園駅前郵便局","大阪府","2006-09-29","2006/9/29廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=142"
"143","鳳来寺郵便局","愛知県","2006-10-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=143"
"145","サンポート高松郵便局","香川県","2006-12-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=145"
"147","福良郵便局","福島県","2007-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=147"
"148","金木郵便局","青森県","2007-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=148"
"149","函館中道郵便局","北海道","2007-02-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=149"
"151","函館本町郵便局","北海道","2007-04-09","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=151"
"152","函館港町郵便局","北海道","2007-04-09","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=152"
"153","小諸郵便局","長野県","2007-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=153"
"154","大里郵便局","沖縄県","2007-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=154"
"155","計呂地郵便局","北海道","2007-07-20","2007/7/20廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=155"
"156","東京ミッドタウン郵便局","東京都","2007-07-06","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=156"
"157","小樽郵便局朝里分室","北海道","2007-07-27","2007/7/27廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=157"
"158","朝里郵便局","北海道","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=158"
"159","豊中南郵便局 大阪国際空港内分室","大阪府","2014-01-17","2014/1/17廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=159"
"160","大津瀬田郵便局","滋賀県","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=160"
"161","比叡辻郵便局","滋賀県","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=161"
"162","北浜東郵便局","大阪府","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=162"
"163","厚内郵便局","北海道","2007-08-08","2007/8/8廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=163"
"164","呼人郵便局","北海道","2007-08-10","2007/8/10廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=164"
"166","青森中央郵便局","青森県","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=166"
"167","浜松北郵便局","静岡県","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=167"
"168","青柳郵便局","滋賀県","2007-09-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=168"
"169","近鉄四日市駅前郵便局","三重県","2007-08-27","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=169"
"170","静岡駅南口郵便局","静岡県","2007-08-27","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=170"
"171","札幌モエレ郵便局","北海道","2007-08-31","2007/8/31廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=171"
"172","八重洲地下街郵便局","東京都","2007-09-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=172"
"173","朗根内郵便局","北海道","2007-09-14","2007/9/14廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=173"
"175","上美幌郵便局","北海道","2007-09-14","2007/9/14廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=175"
"176","松山中央郵便局","愛媛県","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=176"
"177","函館中央郵便局","北海道","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=177"
"178","函館中央郵便局","北海道","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=178"
"179","函館東郵便局","北海道","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=179"
"180","函館東郵便局","北海道","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=180"
"181","千代田霞が関郵便局","東京都","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=181"
"182","秋山郵便局","長野県","2007-10-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=182"
"183","名古屋南陽通郵便局","愛知県","2008-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=183"
"185","エミフルＭＡＳＡＫＩ郵便局","愛媛県","2008-04-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=185"
"186","御荘郵便局","愛媛県","","2008/5/19廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=186"
"187","櫛生郵便局","愛媛県","2008-08-08","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=187"
"194","北杜郵便局","山梨県","2008-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=194"
"195","上五明簡易郵便局","長野県","2008-09-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=195"
"196","秋山郵便局","山梨県","2008-10-27","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=196"
"197","町田相原郵便局","東京都","2008-11-17","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=197"
"198","寒川駅前郵便局","神奈川県","2008-11-17","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=198"
"199","上田郵便局上五明分室","長野県","2009-02-17","2009/2/17廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=199"
"200","穴水郵便局","石川県","2009-03-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=200"
"202","十六合郵便局","山形県","2009-06-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=202"
"203","橿原久米郵便局","奈良県","2009-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=203"
"204","NTT西日本ビル内郵便局","大阪府","2009-09-04","2009/9/4廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=204"
"207","大柳生郵便局","奈良県","2009-10-07","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=207"
"209","神戸西落合郵便局","兵庫県","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=209"
"210","神戸横尾郵便局","兵庫県","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=210"
"212","神戸東落合郵便局","兵庫県","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=212"
"213","神戸須磨本町郵便局","兵庫県","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=213"
"214","神戸大田郵便局","兵庫県","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=214"
"215","神戸南町郵便局","兵庫県","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=215"
"216","神戸衣掛郵便局","兵庫県","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=216"
"218","千早簡易郵便局","大阪府","2009-11-13","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=218"
"219","那覇新都心郵便局","沖縄県","2009-11-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=219"
"220","白根郵便局","新潟県","2010-01-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=220"
"221","須崎駅内郵便局","高知県","2010-01-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=221"
"222","八幡浜桧谷郵便局","愛媛県","","2021/2/4廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=222"
"224","晴海支店","東京都","2010-03-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=224"
"225","三戸郵便局","青森県","2010-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=225"
"226","塩沢郵便局","新潟県","2010-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=226"
"227","日吉郵便局","神奈川県","2010-04-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=227"
"228","長久手郵便局","愛知県","2010-06-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=228"
"229","斑鳩興留郵便局","奈良県","2010-04-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=229"
"230","奈良西大寺郵便局","奈良県","2010-04-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=230"
"231","奈良宝来郵便局","奈良県","2010-04-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=231"
"232","奈良大安寺郵便局","奈良県","2010-04-20","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=232"
"233","慶應義塾前郵便局","東京都","2010-04-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=233"
"234","麻布支店","東京都","2010-05-05","2010/5/5廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=234"
"236","藤沢慶応前郵便局","神奈川県","2010-05-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=236"
"237","纒向郵便局","奈良県","2010-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=237"
"238","小城郵便局","佐賀県","2010-07-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=238"
"239","塩釜西町郵便局","宮城県","2010-07-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=239"
"240","香久山郵便局","奈良県","2010-07-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=240"
"241","大割野郵便局","新潟県","2010-07-18","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=241"
"242","日本橋プラザ内郵便局","東京都","2010-07-29","2010/7/29廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=242"
"243","日本橋通一郵便局","東京都","2010-07-30","2010/7/30廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=243"
"244","日本橋二郵便局","東京都","2010-07-30","2010/7/30廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=244"
"245","日本橋通郵便局（一時閉鎖中）","東京都","2010-07-23","2010/7/23廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=245"
"246","亀田支店","新潟県","2010-08-08","2010/8/8廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=246"
"247","銀座支店","東京都","2010-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=247"
"248","旭川駅内郵便局","北海道","2010-10-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=248"
"249","成田国際空港支店第1旅客ビル内分室","千葉県","2010-09-20","2012/5/20廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=249"
"250","成田国際空港支店第1旅客ビル内分室","千葉県","2010-09-20","2012/5/20廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=250"
"254","成田国際空港支店","千葉県","2010-09-20","2012/5/20廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=254"
"255","霞が関ビル内郵便局","東京都","2010-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=255"
"256","北吉見郵便局","埼玉県","2010-08-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=256"
"257","小伝馬町郵便局","東京都","2010-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=257"
"258","原宿駅前郵便局","東京都","2010-10-08","2010/10/8廃止","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=258"
"259","新宿北支店","東京都","2010-10-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=259"
"260","新宿北郵便局","東京都","2010-10-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=260"
"261","飛島郵便局","山形県","2010-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=261"
"262","水戸元吉田郵便局","茨城県","2010-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=262"
"263","神津島郵便局","東京都","2010-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=263"
"264","日本橋南郵便局","東京都","2010-11-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=264"
"265","塩野町郵便局","新潟県","2010-11-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=265"
"266","酒田山居町郵便局","山形県","2010-11-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=266"
"268","福知山猪崎郵便局","京都府","2010-12-17","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=268"
"269","岡山東山郵便局","岡山県","2011-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=269"
"270","長尾郵便局","奈良県","2011-02-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=270"
"271","新庄疋田郵便局","奈良県","2011-02-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=271"
"272","新庄郵便局","奈良県","2011-02-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=272"
"273","忍海郵便局","奈良県","2011-02-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=273"
"274","神戸天ノ下郵便局","兵庫県","2011-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=274"
"275","京都中珠数屋町郵便局","京都府","2011-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=275"
"276","根羽郵便局","長野県","2011-02-14","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=276"
"277","横浜本牧原郵便局","神奈川県","2011-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=277"
"278","新百合ヶ丘郵便局","神奈川県","2011-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=278"
"279","札幌平岡イオン郵便局","北海道","2011-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=279"
"280","東京ドームシティ郵便局","東京都","2011-03-14","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=280"
"281","市川曽谷郵便局","千葉県","2011-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=281"
"282","浅草支店","東京都","2011-07-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=282"
"283","浅草郵便局","東京都","2011-07-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=283"
"284","是川郵便局","青森県","2011-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=284"
"285","名古屋那古野郵便局","愛知県","2011-08-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke/detail.php?id=285"
