"detail_id","name","prefecture","address","geocode_address","latitude","longitude","start_date","status_text","detail_url"
"395","白子郵便局（旧白子郵便局）","三重県","〒510-0299 三重県鈴鹿市白子町2796-1","三重県鈴鹿市白子町2796-1","34.83931","136.574844","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=395"
"396","神戸中央郵便局(旧神戸支店)","兵庫県","〒650-8799 兵庫県神戸市中央区栄町通6-2-1","兵庫県神戸市中央区栄町通6-2-1","34.682751","135.181595","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=396"
"397","湯本駅前郵便局","福島県","〒972-8321 福島県いわき市常磐湯本町天王崎51－6","福島県いわき市常磐湯本町天王崎51－6","37.00449","140.850388","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=397"
"398","大津中央郵便局(旧大津支店)","滋賀県","〒520-8799 滋賀県大津市打出浜1-4","滋賀県大津市打出浜1-4","35.007462","135.873108","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=398"
"399","京都中央郵便局(旧京都支店)","京都府","〒600-8799 京都府京都市下京区東塩小路町843-12","京都府京都市下京区東塩小路町843-12","34.986649","135.756393","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=399"
"400","奈良中央郵便局(旧奈良支店)","奈良県","〒630-8799 奈良県奈良市大宮町5丁目3番3号","奈良県奈良市大宮町5丁目3番3号","34.684551","135.812195","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=400"
"401","和歌山中央郵便局(旧和歌山支店)","和歌山県","〒640-8799 和歌山県和歌山市一番丁4","和歌山県和歌山市一番丁4","34.229382","135.175278","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=401"
"410","金沢中央郵便局","石川県","〒920-8799 石川県金沢市三社1-1","石川県金沢市三社1-1","36.571194","136.644516","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=410"
"411","福井中央郵便局","福井県","〒910-8799 福井県福井市大手3-1-28","福井県福井市大手3-1-28","36.063156","136.221329","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=411"
"412","大野郵便局","福井県","〒912-8799 福井県大野市陽明町2-210","福井県大野市陽明町2-210","35.990601","136.498032","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=412"
"413","名古屋中央郵便局名古屋駅前分室（旧名古屋支店名古屋駅前分室）","愛知県","〒450-8799 愛知県名古屋市中村区名駅1丁目1-1","愛知県名古屋市中村区名駅1丁目1-1","35.173313","136.88266","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=413"
"414","那覇中央郵便局 （旧那覇支店）","沖縄県","〒900-8799 沖縄県那覇市壺川3-3-8","沖縄県那覇市壺川3-3-8","26.205647","127.679237","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=414"
"415","首里北郵便局 （旧首里支店）","沖縄県","〒903-8799 沖縄県那覇市首里石嶺町2-111-4","沖縄県那覇市首里石嶺町2-111-4","26.226576","127.731216","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=415"
"416","南風原中郵便局 （旧南風原支店）","沖縄県","〒901-1199 沖縄県南風原町字兼城684-9","沖縄県南風原町字兼城684-9","26.191999","127.729568","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=416"
"417","宮古郵便局 （旧宮古島支店）","沖縄県","〒906-8799 沖縄県宮古島市平良字西里782-7","沖縄県宮古島市平良字西里782-7","24.798811","125.289085","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=417"
"418","深川郵便局（旧北海道深川支店）","北海道","〒074-8799 北海道深川市2条6－12","北海道深川市2条6－12","43.719353","142.039047","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=418"
"419","陸前高田郵便局","岩手県","〒029-2299 岩手県陸前高田市竹駒町字滝の里24の12","岩手県陸前高田市竹駒町字滝の里24の12","39.032063","141.620056","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=419"
"421","博多北郵便局(旧博多支店)","福岡県","〒812-8799 福岡県福岡市博多区大井1－3－26","福岡県福岡市博多区大井1－3－26","33.60503","130.442413","2012-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=421"
"422","藤沢郵便局（旧藤沢支店）","神奈川県","〒251-8799 神奈川県藤沢市藤沢115-2","神奈川県藤沢市藤沢115-2","35.339119","139.489975","2012-10-26","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=422"
"423","十和田元町郵便局（旧十和田東一番町郵便局）","青森県","〒034-0012 青森県十和田市東一番町4の10（とうてつ駅ビル1階） ※こちらは、旧十和田東一番町郵便局の住所です。","青森県十和田市東一番町4の10（とうてつ駅ビル1階） ※こちらは、旧十和田東一番町郵便局の住所です。","40.621784","141.214096","2012-10-29","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=423"
"424","高鍋郵便局","宮崎県","〒884-8799 宮崎県児湯郡高鍋町北高鍋3516－2","宮崎県児湯郡高鍋町北高鍋3516－2","32.12891","131.515793","2012-11-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=424"
"425","中尊寺簡易郵便局","岩手県","〒029-4102 岩手県岩手県西磐井郡平泉町平泉衣関36","岩手県岩手県西磐井郡平泉町平泉衣関36","39.972569","141.21257","2012-11-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=425"
"426","富山奥田郵便局","富山県","〒930-0854 富山県富山市城北町10-5","富山県富山市城北町10-5","36.700348","137.220535","2012-12-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=426"
"427","気仙沼鹿折郵便局","宮城県","〒988-0817 宮城県気仙沼市西八幡町64－3 ※こちらは気仙沼鹿折郵便局の住所です。","宮城県気仙沼市西八幡町64－3 ※こちらは気仙沼鹿折郵便局の住所です。","38.922787","141.583191","2012-12-21","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=427"
"428","住吉我孫子郵便局","大阪府","〒558-0014 大阪府大阪市住吉区我孫子4－15－21","大阪府大阪市住吉区我孫子4－15－21","34.600204","135.508713","2013-01-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=428"
"429","五和郵便局","静岡県","〒428-0008 静岡県島田市竹下428-6","静岡県島田市竹下428-6","34.846123","138.119492","2013-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=429"
"430","新潟本町十三番郵便局","新潟県","〒951-8067 新潟県新潟市中央区本町通十三番町3152","新潟県新潟市中央区本町通十三番町3152","37.930576","139.048767","2013-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=430"
"432","白井郵便局","千葉県","〒270-1499 千葉県白井市堀込1－1－10","千葉県白井市堀込1－1－10","35.783199","140.052917","2013-03-14","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=432"
"433","大船渡駅前郵便局","岩手県","〒022-0002 岩手県大船渡市大船渡町字茶屋前55－7 ※こちらは大船渡駅前郵便局の住所です。","岩手県大船渡市大船渡町字茶屋前55－7 ※こちらは大船渡駅前郵便局の住所です。","39.063694","141.719208","2013-03-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=433"
"436","玖島郵便局","広島県","〒738-0205 広島県廿日市市玖島4350－6","広島県廿日市市玖島4350－6","34.3904","132.248566","2013-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=436"
"437","阿知須郵便局","山口県","〒754-1277 山口県山口市阿知須4745－3","山口県山口市阿知須4745－3","34.016357","131.343506","2013-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=437"
"438","千歳郵便局新千歳空港内分室","北海道","〒066-0012 北海道千歳市美々（新千歳空港ターミナルビル1階）","北海道千歳市美々（新千歳空港ターミナルビル1階）","42.783916","141.695938","2013-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=438"
"439","稚内郵便局","北海道","〒097-8799 北海道稚内市中央2－15－12","北海道稚内市中央2－15－12","45.417408","141.673813","2013-04-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=439"
"442","川崎東郵便局","神奈川県","〒219-8799 神奈川県川崎市川崎区東扇島88番地 川崎東郵便局","神奈川県川崎市川崎区東扇島88番地 川崎東郵便局","35.490742","139.748871","2013-05-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=442"
"443","和木郵便局","山口県","〒740-0061 山口県玖珂郡和木町和木4丁目3－18","山口県玖珂郡和木町和木4丁目3－18","34.206917","132.225067","2013-05-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=443"
"444","高蔵寺岩成台郵便局","愛知県","〒487-0033 愛知県春日井市岩成台6－2－3（18棟1階）","愛知県春日井市岩成台6－2－3（18棟1階）","35.277153","137.045212","2013-05-31","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=444"
"445","高蔵寺石尾台郵便局","愛知県","〒487-0006 愛知県春日井市石尾台1－2－7","愛知県春日井市石尾台1－2－7","35.287388","137.056137","2013-05-31","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=445"
