"detail_id","name","prefecture","address","geocode_address","latitude","longitude","start_date","status_text","detail_url","image_url"
"88","岩見三内郵便局","秋田県","〒019-2742 秋田県秋田市河辺三内字外川原143－1","秋田県秋田市河辺三内字外川原143－1","39.708412","140.291473","2006-01-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=88","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20060106132759_thum.gif"
"90","広島基町郵便局","広島県","〒730-0011 広島県広島市中区基町16－17－101","広島県広島市中区基町16－17－101","34.403072","132.452499","2006-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=90","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./10_20060112183748_thum.jpg"
"91","北斗郵便局","北海道","〒049-0199 北海道北斗市飯生２－１１－１","北海道北斗市飯生２－１１－１","41.817932","140.642212","2006-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=91","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20250327124707_thum.png"
"92","北斗北郵便局","北海道","〒041-1299 北海道北斗市本町２－７－１１","北海道北斗市本町２－７－１１","41.883667","140.641739","2006-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=92","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20060113142317_thum.jpg"
"93","名古屋中切郵便局","愛知県","〒462-0021 愛知県名古屋市北区成願寺1-4-23","愛知県名古屋市北区成願寺1-4-23","35.214741","136.911819","2006-02-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=93","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20060130205548_thum.jpg"
"94","東外城田郵便局","三重県","〒519-0438 三重県度会郡玉城町原877","三重県度会郡玉城町原877","34.478935","136.583237","2006-02-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=94","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060130205759_thum.jpg"
"97","中野サンクォーレ内郵便局","東京都","〒164-0001 東京都中野区中野4－3－1","東京都中野区中野4－3－1","35.708858","139.66452","2006-02-15","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=97","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20060213193508_thum.jpg"
"101","蓮田西新宿郵便局","埼玉県","〒349-0141 埼玉県蓮田市西新宿2-71-6","埼玉県蓮田市西新宿2-71-6","36.003502","139.653763","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=101","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./3_20060216230838_thum.gif"
"103","蓮田駅東口郵便局","埼玉県","〒349-0111 埼玉県蓮田市東6-3-24","埼玉県蓮田市東6-3-24","35.978855","139.653687","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=103","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./3_20060216231532_thum.gif"
"104","蓮田閏戸郵便局","埼玉県","〒349-0133 埼玉県蓮田市閏戸4005","埼玉県蓮田市閏戸4005","36.015064","139.637177","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=104","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./3_20060216231721_thum.gif"
"105","蓮田椿山郵便局","埼玉県","〒349-0144 埼玉県蓮田市椿山4-1-12","埼玉県蓮田市椿山4-1-12","35.993435","139.659027","2006-02-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=105","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./3_20060216232330_thum.gif"
"107","米沢春日郵便局","山形県","〒992-0044 山形県山形県米沢市春日2丁目2の2","山形県山形県米沢市春日2丁目2の2","38.255459","140.339767","2006-03-24","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=107","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20060224165548_thum.gif"
"108","玉米郵便局","秋田県","〒015-0221 秋田県由利本荘市東由利舘合字舘前30","秋田県由利本荘市東由利舘合字舘前30","39.271523","140.305359","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=108","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20060307164520_thum.gif"
"109","三春郵便局","福島県","〒963-7799 福島県田村郡三春町字大町3","福島県田村郡三春町字大町3","37.441628","140.49144","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=109","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20060227183501_thum.gif"
"110","玉城郵便局","三重県","〒519-0499 三重県度会郡玉城町佐田1002-45","三重県度会郡玉城町佐田1002-45","34.49099","136.639633","2006-03-10","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=110","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060302230655_thum.jpg"
"111","高知県庁内郵便局","高知県","〒780-0850 高知県高知県高知市丸ノ内1－2－20","高知県高知県高知市丸ノ内1－2－20","33.558723","133.531097","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=111","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./11_20060314132259_thum.jpg"
"112","津中央郵便局","三重県","〒514-8799 三重県津市中央1－1","三重県津市中央1－1","34.718544","136.510101","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=112","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060319144735_thum.jpg"
"113","上野本町通郵便局","三重県","〒518-0869 三重県伊賀市上野中町3000番地","三重県伊賀市上野中町3000番地","34.766113","136.128754","2006-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=113","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060319145153_thum.jpg"
"114","名古屋楠郵便局","愛知県","〒462-0014 愛知県名古屋市北区楠味鋺5－2407","愛知県名古屋市北区楠味鋺5－2407","35.218712","136.93277","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=114","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060319145459_thum.jpg"
"115","関小瀬郵便局","岐阜県","〒501-3265 岐阜県関市小瀬56","岐阜県関市小瀬56","35.501411","136.891647","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=115","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060319145807_thum.jpg"
"116","内城田郵便局","三重県","〒516-2199 三重県度会郡度会町棚橋土橋541－1","三重県度会郡度会町棚橋土橋541－1","34.444275","136.619919","2006-04-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=116","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060319150029_thum.jpg"
"118","龍江郵便局","長野県","〒399-2299 長野県飯田市龍江4520-1","長野県飯田市龍江4520-1","35.443916","137.841003","2006-05-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=118","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./6_20060407121935_thum.jpg"
"120","秋田菅野郵便局","秋田県","〒010-0816 秋田県秋田市泉菅野1－1－1","秋田県秋田市泉菅野1－1－1","39.737656","140.107178","2006-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=120","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20060427173430_thum.gif"
"121","坪田郵便局","東京都","〒111-0033 東京都台東区花川戸2－6－5","東京都台東区花川戸2－6－5","35.714359","139.798386","2006-04-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=121","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20060421163324_thum.gif"
"122","三宅島郵便局","東京都","〒111-0033 東京都台東区花川戸2－6－5","東京都台東区花川戸2－6－5","35.714359","139.798386","2006-04-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=122","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20060421171111_thum.gif"
"123","三宅島阿古郵便局","東京都","〒111-0033 東京都台東区花川戸2－6－5","東京都台東区花川戸2－6－5","35.714359","139.798386","2006-04-28","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=123","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20060421172055_thum.gif"
"126","五所川原郵便局","青森県","〒037-8799 青森県五所川原市字旭町53－1","青森県五所川原市字旭町53－1","40.810936","140.446777","2006-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=126","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20060531140949_thum.jpg"
"128","尾花沢郵便局","山形県","〒999-4299 山形県尾花沢市横町一丁目5－23","山形県尾花沢市横町一丁目5－23","38.608349","140.40538","2006-07-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=128","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20060619190357_thum.JPG"
"129","中部国際郵便局","愛知県","〒479-0199 愛知県常滑市セントレア3-13-2","愛知県常滑市セントレア3-13-2","34.871017","136.813721","2006-06-26","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=129","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20060616194047_thum.jpg"
"130","重富郵便局","鹿児島県","〒899-5699 鹿児島県姶良市脇元227－2","鹿児島県姶良市脇元227－2","31.7029","130.611328","2006-07-07","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=130","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./12_20060623162106_thum.gif"
"131","新潟竜ヶ島郵便局","新潟県","〒950-0072 新潟県新潟市竜が島1-7-1","新潟県新潟市竜が島1-7-1","37.916077","139.036545","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=131","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./6_20060707100619_thum.jpg"
"132","今井郵便局","徳島県","〒771-3499 徳島県名西郡神山町下分字今井68－1","徳島県名西郡神山町下分字今井68－1","33.967007","134.310974","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=132","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./11_20060707171459_thum.jpg"
"136","藪塚本町郵便局","群馬県","〒379-2399 群馬県太田市大原町610－1","群馬県太田市大原町610－1","36.357487","139.293549","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=136","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./3_20060803173135_thum.jpg"
"137","都幾川桃木簡易郵便局","埼玉県","〒355-0361 埼玉県比企郡ときがわ町桃木178-1","埼玉県比企郡ときがわ町桃木178-1","36.000729","139.267715","2006-08-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=137","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./3_20060803182600_thum.jpg"
"138","永山西郵便局","北海道","〒079-8415 北海道旭川市永山5条2丁目4－10","北海道旭川市永山5条2丁目4－10","43.786308","142.401657","2006-09-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=138","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20060822115920_thum.jpg"
"139","貝塚郵便局","大阪府","〒597-8799 大阪府貝塚市海塚308－1","大阪府貝塚市海塚308－1","34.444939","135.3582","2006-09-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=139","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20060828175958_thum.jpg"
"140","松代郵便局","長野県","〒381-1231 長野県長野市松代町松代515","長野県長野市松代町松代515","36.561485","138.200409","2006-10-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=140","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./6_20060905144725_thum.jpg"
"141","神戸月見山郵便局","兵庫県","〒654-0065 兵庫県神戸市須磨区離宮前町2－1－1","兵庫県神戸市須磨区離宮前町2－1－1","34.64978","135.12146","2006-10-02","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=141","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20060911135333_thum.jpg"
"143","鳳来寺郵便局","愛知県","〒441-1945 愛知県新城市玖老勢井ノ本3番地の7","愛知県新城市玖老勢井ノ本3番地の7","34.985912","137.561813","2006-10-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=143",""
"145","サンポート高松郵便局","香川県","〒760-0019 香川県高松市サンポート3－33","香川県高松市サンポート3－33","34.352581","134.045914","2006-12-04","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=145","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./11_20061124215753_thum.jpg"
"147","福良郵便局","福島県","〒963-1699 福島県郡山市湖南町福良字中町80","福島県郡山市湖南町福良字中町80","37.385002","140.09288","2007-02-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=147","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20070122114852_thum.jpg"
"148","金木郵便局","青森県","〒037-0299 青森県五所川原市金木町大字金木字朝日山348－3","青森県五所川原市金木町大字金木字朝日山348－3","40.920578","140.55191","2007-03-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=148","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20070122115531_thum.jpg"
"149","函館中道郵便局","北海道","〒041-0853 北海道函館市中道1丁目19番10号","北海道函館市中道1丁目19番10号","41.802528","140.754639","2007-02-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=149","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070207121253_thum.jpg"
"151","函館本町郵便局","北海道","〒040-0011 北海道函館市本町9番2号","北海道函館市本町9番2号","41.790199","140.749969","2007-04-09","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=151","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070326103749_thum.jpg"
"152","函館港町郵便局","北海道","〒041-0821 北海道函館市港町1丁目20番23号","北海道函館市港町1丁目20番23号","41.803394","140.723969","2007-04-09","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=152","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070516143208_thum.jpg"
"153","小諸郵便局","長野県","〒384-8799 長野県小諸市紺屋町2-9-1","長野県小諸市紺屋町2-9-1","36.32946","138.432312","2007-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=153","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./6_20070425143829_thum.jpg"
"154","大里郵便局","沖縄県","〒901-1206 沖縄県南城市大里仲間1133-5","沖縄県南城市大里仲間1133-5","26.173967","127.746712","2007-06-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=154","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./13_20180313101730_thum.jpg"
"156","東京ミッドタウン郵便局","東京都","〒107-6203 東京都港区赤坂9-7-1","東京都港区赤坂9-7-1","35.666023","139.732208","2007-07-06","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=156","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20070704174256_thum.gif"
"158","朝里郵便局","北海道","〒047-0152 北海道小樽市新光2-6-3","北海道小樽市新光2-6-3","43.173897","141.057022","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=158","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070717140300_thum.jpg"
"160","大津瀬田郵便局","滋賀県","〒520-2153 滋賀県大津市一里山3－34－14","滋賀県大津市一里山3－34－14","34.982697","135.933731","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=160","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20070725142911_thum.jpg"
"161","比叡辻郵便局","滋賀県","〒520-0104 滋賀県大津市比叡辻1－15－10","滋賀県大津市比叡辻1－15－10","35.069958","135.884659","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=161","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20070725142840_thum.jpg"
"162","北浜東郵便局","大阪府","〒540-0031 大阪府大阪市中央区北浜東3－9","大阪府大阪市中央区北浜東3－9","34.690098","135.512482","2007-07-30","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=162","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20070725142943_thum.jpg"
"166","青森中央郵便局","青森県","〒030-8799 青森県青森市堤町1丁目7－24","青森県青森市堤町1丁目7－24","40.824116","140.757828","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=166",""
"168","青柳郵便局","滋賀県","〒520-1221 滋賀県高島市安曇川町青柳1150ー7","滋賀県高島市安曇川町青柳1150ー7","35.325874","136.031265","2007-09-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=168","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20070814111840_thum.jpg"
"170","静岡駅南口郵便局","静岡県","〒422-8067 静岡県静岡県静岡市駿河区南町18－3","静岡県静岡県静岡市駿河区南町18－3","34.975185","138.383286","2007-08-27","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=170",""
"172","八重洲地下街郵便局","東京都","〒104-0028 東京都中央区八重洲2－1 八重洲地下街北1号","東京都中央区八重洲2－1 八重洲地下街北1号","35.679859","139.769608","2007-09-03","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=172","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20070827183232_thum.gif"
"176","松山中央郵便局","愛媛県","〒790-8799 愛媛県松山市三番町3丁目5－2","愛媛県松山市三番町3丁目5－2","33.837975","132.768463","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=176","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./11_20240906142152_thum.jpg"
"177","函館中央郵便局","北海道","〒040-8799 北海道函館市新川町1－6","北海道函館市新川町1－6","41.77351","140.733719","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=177","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070928135400_thum.jpg"
"178","函館中央郵便局","北海道","〒040-8799 北海道函館市新川町1－6","北海道函館市新川町1－6","41.77351","140.733719","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=178","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070928135700_thum.jpg"
"179","函館東郵便局","北海道","〒042-8799 北海道函館市湯川町2－9－1","北海道函館市湯川町2－9－1","41.778488","140.786209","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=179","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070928140031_thum.jpg"
"180","函館東郵便局","北海道","〒042-8799 北海道函館市湯川町2－9－1","北海道函館市湯川町2－9－1","41.778488","140.786209","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=180","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./1_20070928140411_thum.jpg"
"181","千代田霞が関郵便局","東京都","〒100-0013 東京都千代田区霞が関1－3－2","東京都千代田区霞が関1－3－2","35.672325","139.750717","2007-10-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=181","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20071011153329_thum.gif"
"182","秋山郵便局","長野県","〒384-1403 長野県南佐久郡川上村秋山859","長野県南佐久郡川上村秋山859","35.932495","138.682846","2007-10-22","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=182","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./6_20080311180124_thum.JPG"
"183","名古屋南陽通郵便局","愛知県","〒457-0866 愛知県名古屋市南区三条2－19－14","愛知県名古屋市南区三条2－19－14","35.105373","136.902954","2008-04-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=183","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./8_20080325115902_thum.JPG"
"185","エミフルＭＡＳＡＫＩ郵便局","愛媛県","〒791-3120 愛媛県伊予郡松前町筒井850","愛媛県伊予郡松前町筒井850","33.789639","132.715591","2008-04-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=185","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./11_20080501180720_thum.JPG"
"187","櫛生郵便局","愛媛県","〒799-3452 愛媛県大洲市長浜町櫛生甲170－8","愛媛県大洲市長浜町櫛生甲170－8","33.570133","132.449158","2008-08-08","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=187","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./11_20080723221828_thum.JPG"
"194","北杜郵便局","山梨県","〒408-8799 山梨県北杜市長坂町長坂上条字大林2051-1","山梨県北杜市長坂町長坂上条字大林2051-1","35.823833","138.37207","2008-09-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=194","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./4_20080826191200_thum.jpg"
"195","上五明簡易郵便局","長野県","〒389-0606 長野県埴科郡坂城町上五明640-1","長野県埴科郡坂城町上五明640-1","36.449657","138.169357","2008-09-12","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=195","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./6_20080826195427_thum.jpg"
"196","秋山郵便局","山梨県","〒401-0201 山梨県上野原市秋山11917","山梨県上野原市秋山11917","35.568935","139.067337","2008-10-27","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=196","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./4_20081017210434_thum.jpg"
"197","町田相原郵便局","東京都","〒194-0211 東京都町田市相原町792－5","東京都町田市相原町792－5","35.604332","139.33403","2008-11-17","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=197","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./5_20241129153511_thum.jpg"
"198","寒川駅前郵便局","神奈川県","〒253-0111 神奈川県高座郡寒川町一之宮1-8-3","神奈川県高座郡寒川町一之宮1-8-3","35.366844","139.388107","2008-11-17","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=198","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./4_20081113182058_thum.jpg"
"200","穴水郵便局","石川県","〒927-8799 石川県鳳珠郡穴水町大町い－９","石川県鳳珠郡穴水町大町い－９","37.225208","136.908844","2009-03-25","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=200","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./7_20090326085332_thum.jpg"
"202","十六合郵便局","山形県","〒999-7735 山形県東田川郡庄内町前田野目字前割62-2","山形県東田川郡庄内町前田野目字前割62-2","38.800713","139.935577","2009-06-16","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=202","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./2_20090423181548_thum.JPG"
"203","橿原久米郵便局","奈良県","〒634-0063 奈良県橿原市久米町909-2","奈良県橿原市久米町909-2","34.485134","135.792206","2009-06-01","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=203","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090522111009_thum.JPG"
"207","大柳生郵便局","奈良県","〒630-1242 奈良県奈良市大柳生町4557－1","奈良県奈良市大柳生町4557－1","34.708763","135.932098","2009-10-07","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=207","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090907170749_thum.JPG"
"209","神戸西落合郵便局","兵庫県","〒654-0155 兵庫県神戸市須磨区西落合5－13－1","兵庫県神戸市須磨区西落合5－13－1","34.681931","135.086014","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=209","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090929130733_thum.JPG"
"210","神戸横尾郵便局","兵庫県","〒654-0131 兵庫県神戸市須磨区横尾1－11－4","兵庫県神戸市須磨区横尾1－11－4","34.673843","135.110886","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=210","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090929130757_thum.JPG"
"212","神戸東落合郵便局","兵庫県","〒654-0152 兵庫県神戸市須磨区東落合2－11－23","兵庫県神戸市須磨区東落合2－11－23","34.683411","135.102524","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=212","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090929130902_thum.JPG"
"213","神戸須磨本町郵便局","兵庫県","〒654-0054 兵庫県神戸市須磨区須磨本町2－3－4","兵庫県神戸市須磨区須磨本町2－3－4","34.64378","135.115921","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=213","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090929130816_thum.JPG"
"214","神戸大田郵便局","兵庫県","〒654-0024 兵庫県神戸市須磨区大田町7－3－3","兵庫県神戸市須磨区大田町7－3－3","34.654449","135.132019","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=214","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090929130916_thum.JPG"
"215","神戸南町郵便局","兵庫県","〒654-0036 兵庫県神戸市須磨区南町2－1－1","兵庫県神戸市須磨区南町2－1－1","34.649273","135.126068","2009-10-23","","https://www.post.japanpost.jp/kitte_hagaki/stamp/fuke//detail.php?id=215","https://www.post.japanpost.jp/kitte_hagaki/stamp/preview/img/fuke/./9_20090929130833_thum.JPG"
